"Path","LineNumber","MatchedLine","Context"
"C:\deploy\adminpanel\Admin Panel\Modules\AI\routes\web.php","21","Route::post('generate-title-suggestions', [ProductAutoFillController::class, 'generateTitleSuggestions'])->name('generate-title-suggestions');","Route::get('variation-setup-auto-fill', [ProductAutoFillController::class, 'variationSetupAutoFill'])->name('variation-setup-auto-fill'); ||     Route::post('analyze-image-auto-fill', [ProductAutoFillController::class, 'analyzeImageAutoFill'])->name('analyze-image-auto-fill'); ||     Route::post('generate-title-suggestions', [ProductAutoFillController::class, 'generateTitleSuggestions'])->name('generate-title-suggestions'); ||     Route::get('ingredients-auto-fill', [ProductAutoFillController::class, 'ingredientsAutoFill'])->name('ingredients-auto-fill'); ||     Route::get('addons-auto-fill', [ProductAutoFillController::class, 'addonsAutoFill'])->name('addons-auto-fill'); ||     Route::get('specification-auto-fill', [ProductAutoFillController::class, 'specificationAutoFill'])->name('specification-auto-fill'); || });"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","15","Route::post('payments/razorpay/createorder', [App\Http\Controllers\RazorPayController::class, 'createOrderid']);","|| Route::get('lang/change', [App\Http\Controllers\LangController::class, 'change'])->name('changeLang'); || Route::post('payments/razorpay/createorder', [App\Http\Controllers\RazorPayController::class, 'createOrderid']); || Route::post('payments/getpaytmchecksum', [App\Http\Controllers\PaymentController::class, 'getPaytmChecksum']); || Route::post('payments/validatechecksum', [App\Http\Controllers\PaymentController::class, 'validateChecksum']); || Route::post('payments/initiatepaytmpayment', [App\Http\Controllers\PaymentController::class, 'initiatePaytmPayment']); || Route::get('payments/paytmpaymentcallback', [App\Http\Controllers\PaymentController::class, 'paytmPaymentcallback']); || Route::post('payments/paypalclientid', [App\Http\Controllers\PaymentController::class, 'getPaypalClienttoken']); || Route::post('payments/paypaltransaction', [App\Http\Controllers\PaymentController::class, 'createBraintreePayment']); || Route::post('payments/stripepaymentintent', [App\Http\Controllers\PaymentController::class, 'createStripePaymentIntent']); ||"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","16","Route::post('payments/getpaytmchecksum', [App\Http\Controllers\PaymentController::class, 'getPaytmChecksum']);","Route::get('lang/change', [App\Http\Controllers\LangController::class, 'change'])->name('changeLang'); || Route::post('payments/razorpay/createorder', [App\Http\Controllers\RazorPayController::class, 'createOrderid']); || Route::post('payments/getpaytmchecksum', [App\Http\Controllers\PaymentController::class, 'getPaytmChecksum']); || Route::post('payments/validatechecksum', [App\Http\Controllers\PaymentController::class, 'validateChecksum']); || Route::post('payments/initiatepaytmpayment', [App\Http\Controllers\PaymentController::class, 'initiatePaytmPayment']); || Route::get('payments/paytmpaymentcallback', [App\Http\Controllers\PaymentController::class, 'paytmPaymentcallback']); || Route::post('payments/paypalclientid', [App\Http\Controllers\PaymentController::class, 'getPaypalClienttoken']); || Route::post('payments/paypaltransaction', [App\Http\Controllers\PaymentController::class, 'createBraintreePayment']); || Route::post('payments/stripepaymentintent', [App\Http\Controllers\PaymentController::class, 'createStripePaymentIntent']); ||  || Auth::routes();"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","17","Route::post('payments/validatechecksum', [App\Http\Controllers\PaymentController::class, 'validateChecksum']);","Route::post('payments/razorpay/createorder', [App\Http\Controllers\RazorPayController::class, 'createOrderid']); || Route::post('payments/getpaytmchecksum', [App\Http\Controllers\PaymentController::class, 'getPaytmChecksum']); || Route::post('payments/validatechecksum', [App\Http\Controllers\PaymentController::class, 'validateChecksum']); || Route::post('payments/initiatepaytmpayment', [App\Http\Controllers\PaymentController::class, 'initiatePaytmPayment']); || Route::get('payments/paytmpaymentcallback', [App\Http\Controllers\PaymentController::class, 'paytmPaymentcallback']); || Route::post('payments/paypalclientid', [App\Http\Controllers\PaymentController::class, 'getPaypalClienttoken']); || Route::post('payments/paypaltransaction', [App\Http\Controllers\PaymentController::class, 'createBraintreePayment']); || Route::post('payments/stripepaymentintent', [App\Http\Controllers\PaymentController::class, 'createStripePaymentIntent']); ||  || Auth::routes(); ||"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","18","Route::post('payments/initiatepaytmpayment', [App\Http\Controllers\PaymentController::class, 'initiatePaytmPayment']);","Route::post('payments/getpaytmchecksum', [App\Http\Controllers\PaymentController::class, 'getPaytmChecksum']); || Route::post('payments/validatechecksum', [App\Http\Controllers\PaymentController::class, 'validateChecksum']); || Route::post('payments/initiatepaytmpayment', [App\Http\Controllers\PaymentController::class, 'initiatePaytmPayment']); || Route::get('payments/paytmpaymentcallback', [App\Http\Controllers\PaymentController::class, 'paytmPaymentcallback']); || Route::post('payments/paypalclientid', [App\Http\Controllers\PaymentController::class, 'getPaypalClienttoken']); || Route::post('payments/paypaltransaction', [App\Http\Controllers\PaymentController::class, 'createBraintreePayment']); || Route::post('payments/stripepaymentintent', [App\Http\Controllers\PaymentController::class, 'createStripePaymentIntent']); ||  || Auth::routes(); ||  || Route::get('/', [App\Http\Controllers\HomeController::class, 'index'])->name('home');"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","20","Route::post('payments/paypalclientid', [App\Http\Controllers\PaymentController::class, 'getPaypalClienttoken']);","Route::post('payments/initiatepaytmpayment', [App\Http\Controllers\PaymentController::class, 'initiatePaytmPayment']); || Route::get('payments/paytmpaymentcallback', [App\Http\Controllers\PaymentController::class, 'paytmPaymentcallback']); || Route::post('payments/paypalclientid', [App\Http\Controllers\PaymentController::class, 'getPaypalClienttoken']); || Route::post('payments/paypaltransaction', [App\Http\Controllers\PaymentController::class, 'createBraintreePayment']); || Route::post('payments/stripepaymentintent', [App\Http\Controllers\PaymentController::class, 'createStripePaymentIntent']); ||  || Auth::routes(); ||  || Route::get('/', [App\Http\Controllers\HomeController::class, 'index'])->name('home'); || Route::get('/dashboard/{id?}/{type?}', [App\Http\Controllers\HomeController::class, 'index'])->name('dashboard'); ||"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","21","Route::post('payments/paypaltransaction', [App\Http\Controllers\PaymentController::class, 'createBraintreePayment']);","Route::get('payments/paytmpaymentcallback', [App\Http\Controllers\PaymentController::class, 'paytmPaymentcallback']); || Route::post('payments/paypalclientid', [App\Http\Controllers\PaymentController::class, 'getPaypalClienttoken']); || Route::post('payments/paypaltransaction', [App\Http\Controllers\PaymentController::class, 'createBraintreePayment']); || Route::post('payments/stripepaymentintent', [App\Http\Controllers\PaymentController::class, 'createStripePaymentIntent']); ||  || Auth::routes(); ||  || Route::get('/', [App\Http\Controllers\HomeController::class, 'index'])->name('home'); || Route::get('/dashboard/{id?}/{type?}', [App\Http\Controllers\HomeController::class, 'index'])->name('dashboard'); ||  || //customers"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","22","Route::post('payments/stripepaymentintent', [App\Http\Controllers\PaymentController::class, 'createStripePaymentIntent']);","Route::post('payments/paypalclientid', [App\Http\Controllers\PaymentController::class, 'getPaypalClienttoken']); || Route::post('payments/paypaltransaction', [App\Http\Controllers\PaymentController::class, 'createBraintreePayment']); || Route::post('payments/stripepaymentintent', [App\Http\Controllers\PaymentController::class, 'createStripePaymentIntent']); ||  || Auth::routes(); ||  || Route::get('/', [App\Http\Controllers\HomeController::class, 'index'])->name('home'); || Route::get('/dashboard/{id?}/{type?}', [App\Http\Controllers\HomeController::class, 'index'])->name('dashboard'); ||  || //customers || Route::middleware(['permission:users,users'])->group(function () {"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","43","Route::post('/users/profile/update/{id}', [App\Http\Controllers\UserController::class, 'update'])->name('users.profile.update');","}); || Route::get('/users/profile', [App\Http\Controllers\UserController::class, 'profile'])->name('users.profile'); || Route::post('/users/profile/update/{id}', [App\Http\Controllers\UserController::class, 'update'])->name('users.profile.update'); ||  || //vendors || Route::middleware(['permission:vendors,vendors'])->group(function () { ||     Route::get('/vendors', [App\Http\Controllers\VendorController::class, 'index'])->name('vendors'); || }); || Route::middleware(['permission:approve_vendors,approve.vendors.list'])->group(function () { ||     Route::get('/vendors/approved', [App\Http\Controllers\VendorController::class, 'index'])->name('vendors.approved'); || });"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","292","Route::post('order-status-notification', [App\Http\Controllers\OrderController::class, 'sendNotification'])->name('order-status-notification');","Route::get('/walletstransaction/{id}', [App\Http\Controllers\TransactionController::class, 'index'])->name('users.walletstransaction'); || }); || Route::post('order-status-notification', [App\Http\Controllers\OrderController::class, 'sendNotification'])->name('order-status-notification'); ||  || Route::middleware(['permission:god-eye,map'])->group(function () { ||     Route::get('/map/multivendor', [App\Http\Controllers\MapController::class, 'multivendor'])->name('map.multivendor'); || }); || Route::middleware(['permission:parcel-service-god-eye,parcel-service-map'])->group(function () { ||     Route::get('/map/parcel', [App\Http\Controllers\MapController::class, 'parcel'])->name('map.parcel'); || }); || Route::middleware(['permission:rental-plural-god-eye,rental-plural-map'])->group(function () {"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","484","Route::post('broadcastnotification', [App\Http\Controllers\NotificationController::class, 'broadcastnotification'])->name('broadcastnotification');","}); ||  || Route::post('broadcastnotification', [App\Http\Controllers\NotificationController::class, 'broadcastnotification'])->name('broadcastnotification'); || Route::get('/booktable/{id}', [App\Http\Controllers\BookTableController::class, 'index'])->name('vendors.booktable'); || Route::get('/booktable/edit/{id}', [App\Http\Controllers\BookTableController::class, 'edit'])->name('booktable.edit'); || Route::post('/sendnotification', [App\Http\Controllers\BookTableController::class, 'sendnotification'])->name('sendnotification'); ||  || Route::middleware(['permission:payout-request-driver,payout-request.driver'])->group(function () { ||     Route::get('/payoutRequests/drivers', [App\Http\Controllers\PayoutRequestController::class, 'index'])->name('payoutRequests.drivers'); ||     Route::get('/payoutRequests/drivers/{id}', [App\Http\Controllers\PayoutRequestController::class, 'index'])->name('payoutRequests.drivers.view'); || });"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","487","Route::post('/sendnotification', [App\Http\Controllers\BookTableController::class, 'sendnotification'])->name('sendnotification');","Route::get('/booktable/{id}', [App\Http\Controllers\BookTableController::class, 'index'])->name('vendors.booktable'); || Route::get('/booktable/edit/{id}', [App\Http\Controllers\BookTableController::class, 'edit'])->name('booktable.edit'); || Route::post('/sendnotification', [App\Http\Controllers\BookTableController::class, 'sendnotification'])->name('sendnotification'); ||  || Route::middleware(['permission:payout-request-driver,payout-request.driver'])->group(function () { ||     Route::get('/payoutRequests/drivers', [App\Http\Controllers\PayoutRequestController::class, 'index'])->name('payoutRequests.drivers'); ||     Route::get('/payoutRequests/drivers/{id}', [App\Http\Controllers\PayoutRequestController::class, 'index'])->name('payoutRequests.drivers.view'); || }); || Route::middleware(['permission:payout-request-vendor,payout-request.vendor'])->group(function () { ||     Route::get('/payoutRequests/vendor', [App\Http\Controllers\PayoutRequestController::class, 'vendor'])->name('payoutRequests.vendor'); ||     Route::get('/payoutRequests/vendor/{id}', [App\Http\Controllers\PayoutRequestController::class, 'vendor'])->name('payoutRequests.vendor.view');"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","572","Route::post('complaint_notification', [App\Http\Controllers\RideController::class, 'complaintNotification'])->name('complaint_notification');","Route::get('footerTemplate', [App\Http\Controllers\SettingsController::class, 'footerTemplate'])->name('footerTemplate'); || }); || Route::post('complaint_notification', [App\Http\Controllers\RideController::class, 'complaintNotification'])->name('complaint_notification'); || Route::middleware(['permission:cms,cms'])->group(function () { ||     Route::get('cms', [App\Http\Controllers\CmsController::class, 'index'])->name('cms'); || }); ||  || Route::middleware(['permission:cms,cms.edit'])->group(function () { ||     Route::get('/cms/edit/{id}', [App\Http\Controllers\CmsController::class, 'edit'])->name('cms.edit'); || }); || Route::middleware(['permission:cms,cms.create'])->group(function () {"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","583","Route::post('/firebase/config', [App\Http\Controllers\FirebaseController::class, 'config'])->name('firebase.config');","Route::get('/cms/create', [App\Http\Controllers\CmsController::class, 'create'])->name('cms.create'); || }); || Route::post('/firebase/config', [App\Http\Controllers\FirebaseController::class, 'config'])->name('firebase.config'); || Route::middleware(['permission:dynamic-notifications,dynamic-notification.index'])->group(function () { ||     Route::get('dynamic-notification', [App\Http\Controllers\DynamicNotificationController::class, 'index'])->name('dynamic-notification.index'); || }); || Route::middleware(['permission:dynamic-notifications,dynamic-notification.save'])->group(function () { ||     Route::get('dynamic-notification/save/{id?}', [App\Http\Controllers\DynamicNotificationController::class, 'save'])->name('dynamic-notification.save'); || }); || Route::get('dynamic-notification/delete/{id}', [App\Http\Controllers\DynamicNotificationController::class, 'delete'])->name('dynamic-notification.delete'); || Route::middleware(['permission:tax,tax'])->group(function () {"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","610","Route::post('send-email', [App\Http\Controllers\SendEmailController::class, 'sendMail'])->name('sendMail');","Route::get('email-templates/delete/{id}', [App\Http\Controllers\SettingsController::class, 'emailTemplatesDelete'])->name('email-templates.delete'); ||  || Route::post('send-email', [App\Http\Controllers\SendEmailController::class, 'sendMail'])->name('sendMail'); ||  || Route::middleware(['permission:report,' . ((str_contains(Request::url(), 'report/')) ? explode(""report/"", Request::url())[1] : Request::url())])->group(function () { ||     Route::get('report/{type}', [App\Http\Controllers\ReportController::class, 'index'])->name('report.index'); || }); ||  || Route::middleware(['permission:gift-cards,gift-card.index'])->group(function () { ||     Route::get('gift-card', [App\Http\Controllers\GiftCardController::class, 'index'])->name('gift-card.index'); || });"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","633","Route::post('role/store', [App\Http\Controllers\RoleController::class, 'store'])->name('role.store');","}); || Route::middleware(['permission:roles,role.store'])->group(function () { ||     Route::post('role/store', [App\Http\Controllers\RoleController::class, 'store'])->name('role.store'); || }); || Route::middleware(['permission:roles,role.delete'])->group(function () { ||     Route::get('role/delete/{id}', [App\Http\Controllers\RoleController::class, 'delete'])->name('role.delete'); || }); || Route::middleware(['permission:roles,role.edit'])->group(function () { ||     Route::get('role/edit/{id}', [App\Http\Controllers\RoleController::class, 'edit'])->name('role.edit'); || }); || Route::middleware(['permission:roles,role.update'])->group(function () {"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","642","Route::post('role/update/{id}', [App\Http\Controllers\RoleController::class, 'update'])->name('role.update');","}); || Route::middleware(['permission:roles,role.update'])->group(function () { ||     Route::post('role/update/{id}', [App\Http\Controllers\RoleController::class, 'update'])->name('role.update'); || }); ||  || Route::middleware(['permission:admins,admin.users'])->group(function () { ||     Route::get('admin-users', [App\Http\Controllers\UserController::class, 'adminUsers'])->name('admin.users'); || }); || Route::middleware(['permission:admins,admin.users.create'])->group(function () { ||     Route::get('admin-users/create', [App\Http\Controllers\UserController::class, 'createAdminUsers'])->name('admin.users.create'); || });"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","652","Route::post('admin-users/store', [App\Http\Controllers\UserController::class, 'storeAdminUsers'])->name('admin.users.store');","}); || Route::middleware(['permission:admins,admin.users.store'])->group(function () { ||     Route::post('admin-users/store', [App\Http\Controllers\UserController::class, 'storeAdminUsers'])->name('admin.users.store'); || }); || Route::middleware(['permission:admins,admin.users.delete'])->group(function () { ||     Route::get('admin-users/delete/{id}', [App\Http\Controllers\UserController::class, 'deleteAdminUsers'])->name('admin.users.delete'); || }); || Route::middleware(['permission:admins,admin.users.edit'])->group(function () { ||     Route::get('admin-users/edit/{id}', [App\Http\Controllers\UserController::class, 'editAdminUsers'])->name('admin.users.edit'); || }); || Route::middleware(['permission:admins,admin.users.update'])->group(function () {"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","661","Route::post('admin-users/update/{id}', [App\Http\Controllers\UserController::class, 'updateAdminUsers'])->name('admin.users.update');","}); || Route::middleware(['permission:admins,admin.users.update'])->group(function () { ||     Route::post('admin-users/update/{id}', [App\Http\Controllers\UserController::class, 'updateAdminUsers'])->name('admin.users.update'); || }); ||  || Route::middleware(['permission:ondemand-categories,ondemand.categories'])->group(function () { ||     Route::get('/ondemand-categories', [App\Http\Controllers\OnDemandServiceController::class, 'Category'])->name('ondemandcategory'); || }); || Route::middleware(['permission:ondemand-categories,ondemand.categories.create'])->group(function () { ||     Route::get('/ondemand-categories/create', [App\Http\Controllers\OnDemandServiceController::class, 'CategoryCreate'])->name('ondemandcategory.create'); || });"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","750","Route::post('store-firebase-service', [App\Http\Controllers\HomeController::class,'storeFirebaseService'])->name('store-firebase-service');","}); ||  || Route::post('store-firebase-service', [App\Http\Controllers\HomeController::class,'storeFirebaseService'])->name('store-firebase-service'); || Route::post('pay-to-user', [App\Http\Controllers\UserController::class,'payToUser'])->name('pay.user'); || Route::post('check-payout-status', [App\Http\Controllers\UserController::class,'checkPayoutStatus'])->name('check.payout.status'); ||  || Route::middleware(['permission:subscription-plans,subscription-plans'])->group(function () { ||     Route::get('/subscription-plans', [App\Http\Controllers\SubscriptionPlanController::class, 'index'])->name('subscription-plans.index'); ||     Route::get('/current-subscriber/{id}', [App\Http\Controllers\SubscriptionPlanController::class, 'currentSubscriberList'])->name('current-subscriber.list'); || }); || Route::middleware(['permission:subscription-plans,subscription-plans.'.((str_contains(Request::url(), 'save')) ? (explode(""save"", Request::url())[1] ? ""edit"" : ""create"") : Request::url())])->group(function () {"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","751","Route::post('pay-to-user', [App\Http\Controllers\UserController::class,'payToUser'])->name('pay.user');","|| Route::post('store-firebase-service', [App\Http\Controllers\HomeController::class,'storeFirebaseService'])->name('store-firebase-service'); || Route::post('pay-to-user', [App\Http\Controllers\UserController::class,'payToUser'])->name('pay.user'); || Route::post('check-payout-status', [App\Http\Controllers\UserController::class,'checkPayoutStatus'])->name('check.payout.status'); ||  || Route::middleware(['permission:subscription-plans,subscription-plans'])->group(function () { ||     Route::get('/subscription-plans', [App\Http\Controllers\SubscriptionPlanController::class, 'index'])->name('subscription-plans.index'); ||     Route::get('/current-subscriber/{id}', [App\Http\Controllers\SubscriptionPlanController::class, 'currentSubscriberList'])->name('current-subscriber.list'); || }); || Route::middleware(['permission:subscription-plans,subscription-plans.'.((str_contains(Request::url(), 'save')) ? (explode(""save"", Request::url())[1] ? ""edit"" : ""create"") : Request::url())])->group(function () { ||     Route::get('/subscription-plans/save/{id?}', [App\Http\Controllers\SubscriptionPlanController::class, 'save'])->name('subscription-plans.save');"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","752","Route::post('check-payout-status', [App\Http\Controllers\UserController::class,'checkPayoutStatus'])->name('check.payout.status');","Route::post('store-firebase-service', [App\Http\Controllers\HomeController::class,'storeFirebaseService'])->name('store-firebase-service'); || Route::post('pay-to-user', [App\Http\Controllers\UserController::class,'payToUser'])->name('pay.user'); || Route::post('check-payout-status', [App\Http\Controllers\UserController::class,'checkPayoutStatus'])->name('check.payout.status'); ||  || Route::middleware(['permission:subscription-plans,subscription-plans'])->group(function () { ||     Route::get('/subscription-plans', [App\Http\Controllers\SubscriptionPlanController::class, 'index'])->name('subscription-plans.index'); ||     Route::get('/current-subscriber/{id}', [App\Http\Controllers\SubscriptionPlanController::class, 'currentSubscriberList'])->name('current-subscriber.list'); || }); || Route::middleware(['permission:subscription-plans,subscription-plans.'.((str_contains(Request::url(), 'save')) ? (explode(""save"", Request::url())[1] ? ""edit"" : ""create"") : Request::url())])->group(function () { ||     Route::get('/subscription-plans/save/{id?}', [App\Http\Controllers\SubscriptionPlanController::class, 'save'])->name('subscription-plans.save'); || });"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","799","Route::post('/send-ad-notification', [App\Http\Controllers\AdvertisementsController::class, 'sendNotification'])->name('advertisement.sendnotification');","||  || Route::post('/send-ad-notification', [App\Http\Controllers\AdvertisementsController::class, 'sendNotification'])->name('advertisement.sendnotification'); ||  || Route::middleware(['permission:zone,zone.list'])->group(function () { ||     Route::get('zone', [App\Http\Controllers\ZoneController::class, 'index'])->name('zone'); || }); || Route::middleware(['permission:zone,zone.create'])->group(function () { ||     Route::get('/zone/create', [App\Http\Controllers\ZoneController::class, 'create'])->name('zone.create'); || }); || Route::middleware(['permission:zone,zone.edit'])->group(function () {"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","877","Route::post('/clear-cart', function () {","Route::any('cart-remove/{index}', [App\Http\Controllers\ProductController::class, 'remove'])->name('cart.remove'); || Route::any('cart-update', [App\Http\Controllers\ProductController::class, 'update'])->name('cart.update'); || Route::post('/clear-cart', function () { ||     session()->forget('cart'); ||     return response()->json(['success' => true]); || })->name('clear.cart'); || Route::get('/get-session-cart', function () { ||     return response()->json(session('cart', [])); || }); ||  || Route::middleware(['permission:bulk_import_products,bulk_import_products'])->group(function () {"
"C:\deploy\adminpanel\Admin Panel\routes\web.php","905","Route::post('send-notification', [App\Http\Controllers\NotificationController::class, 'sendNotification'])->name('send-notification');","Route::get('/drivers/chat/{id}', [App\Http\Controllers\DriverController::class, 'driverChat'])->name('drivers.chat'); || }); || Route::post('send-notification', [App\Http\Controllers\NotificationController::class, 'sendNotification'])->name('send-notification'); || Route::middleware(['permission:vendors,vendors.chat'])->group(function () { ||     Route::get('/vendors/chat/{id}', [App\Http\Controllers\VendorController::class, 'vendorChat'])->name('vendors.chat'); || }); || Route::middleware(['permission:users,users.chat'])->group(function () { ||     Route::get('/users/chat/{id}', [App\Http\Controllers\UserController::class, 'userChat'])->name('users.chat'); || }); || Route::middleware(['permission:providers,providers.chat'])->group(function () { ||     Route::get('/provider/chat/{id}', [App\Http\Controllers\ProvidersController::class, 'providerChat'])->name('providers.chat');"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Factory.php","9","protected static $defaultProviders = ['Address', 'Barcode', 'Biased', 'Color', 'Company', 'DateTime', 'File', 'HtmlLorem', 'Image', 'Internet', 'Lorem', 'Medical', 'Miscellaneous', 'Payment', 'Person', 'PhoneNumber', 'Text', 'UserAgent', 'Uuid'];","public const DEFAULT_LOCALE = 'en_US'; ||  ||     protected static $defaultProviders = ['Address', 'Barcode', 'Biased', 'Color', 'Company', 'DateTime', 'File', 'HtmlLorem', 'Image', 'Internet', 'Lorem', 'Medical', 'Miscellaneous', 'Payment', 'Person', 'PhoneNumber', 'Text', 'UserAgent', 'Uuid']; ||  ||     /** ||      * Create a new generator ||      * ||      * @param string $locale ||      * ||      * @return Generator ||      */"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Generator.php","552","* @property string $uuid","* @method string linuxPlatformToken() ||  * ||  * @property string $uuid ||  * ||  * @method string uuid() ||  */ || class Generator || { ||     protected $providers = []; ||     protected $formatters = []; ||"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Generator.php","554","* @method string uuid()","* @property string $uuid ||  * ||  * @method string uuid() ||  */ || class Generator || { ||     protected $providers = []; ||     protected $formatters = []; ||  ||     private $container; ||"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Container\ContainerBuilder.php","53","Extension\UuidExtension::class => Core\Uuid::class,","Extension\FileExtension::class => Core\File::class, ||             Extension\NumberExtension::class => Core\Number::class, ||             Extension\UuidExtension::class => Core\Uuid::class, ||             Extension\VersionExtension::class => Core\Version::class, ||         ]; ||     } ||  ||     public static function withDefaultExtensions(): self ||     { ||         $instance = new self(); ||"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Core\Uuid.php","10","final class Uuid implements Extension\UuidExtension","* @experimental This class is experimental and does not fall under our BC promise ||  */ || final class Uuid implements Extension\UuidExtension || { ||     private Extension\NumberExtension $numberExtension; ||  ||     public function __construct(?Extension\NumberExtension $numberExtension = null) ||     { ||  ||         $this->numberExtension = $numberExtension ?: new Number(); ||     }"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Core\Uuid.php","20","public function uuid3(): string","} ||  ||     public function uuid3(): string ||     { ||         // fix for compatibility with 32bit architecture; each mt_rand call is restricted to 32bit ||         // two such calls will cause 64bits of randomness regardless of architecture ||         $seed = $this->numberExtension->numberBetween(0, 2147483647) . '#' . $this->numberExtension->numberBetween(0, 2147483647); ||  ||         // Hash the seed and convert to a byte array ||         $val = md5($seed, true); ||         $byte = array_values(unpack('C16', $val));"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Extension\UuidExtension.php","8","interface UuidExtension extends Extension","* @experimental This interface is experimental and does not fall under our BC promise ||  */ || interface UuidExtension extends Extension || { ||     /** ||      * Generate name based md5 UUID (version 3). ||      * ||      * @example '7e57d004-2b97-0e7a-b45f-5387367791cd' ||      */ ||     public function uuid3(): string; || }"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Extension\UuidExtension.php","11","* Generate name based md5 UUID (version 3).","{ ||     /** ||      * Generate name based md5 UUID (version 3). ||      * ||      * @example '7e57d004-2b97-0e7a-b45f-5387367791cd' ||      */ ||     public function uuid3(): string; || }"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Extension\UuidExtension.php","15","public function uuid3(): string;","* @example '7e57d004-2b97-0e7a-b45f-5387367791cd' ||      */ ||     public function uuid3(): string; || }"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\ORM\CakePHP\ColumnTypeGuesser.php","44","case 'uuid':","}; ||  ||             case 'uuid': ||                 return static function () use ($generator) { ||                     return $generator->uuid(); ||                 }; ||  ||             case 'string': ||                 if (method_exists($schema, 'getColumn')) { ||                     $columnData = $schema->getColumn($column); ||                 } else {"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\ORM\CakePHP\ColumnTypeGuesser.php","46","return $generator->uuid();","case 'uuid': ||                 return static function () use ($generator) { ||                     return $generator->uuid(); ||                 }; ||  ||             case 'string': ||                 if (method_exists($schema, 'getColumn')) { ||                     $columnData = $schema->getColumn($column); ||                 } else { ||                     $columnData = $schema->column($column); ||                 }"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Provider\File.php","601","$destinationFile = Uuid::uuid() . '.' . pathinfo($sourceFullPath, PATHINFO_EXTENSION);","$sourceFullPath = $sourceDirectory . DIRECTORY_SEPARATOR . static::randomElement($files); ||  ||         $destinationFile = Uuid::uuid() . '.' . pathinfo($sourceFullPath, PATHINFO_EXTENSION); ||         $destinationFullPath = $targetDirectory . DIRECTORY_SEPARATOR . $destinationFile; ||  ||         if (false === copy($sourceFullPath, $destinationFullPath)) { ||             return false; ||         } ||  ||         return $fullPath ? $destinationFullPath : $destinationFile; ||     }"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Provider\Uuid.php","5","class Uuid extends Base","namespace Faker\Provider; ||  || class Uuid extends Base || { ||     /** ||      * Generate name based md5 UUID (version 3). ||      * ||      * @example '7e57d004-2b97-0e7a-b45f-5387367791cd' ||      * ||      * @return string ||      */"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Provider\Uuid.php","8","* Generate name based md5 UUID (version 3).","{ ||     /** ||      * Generate name based md5 UUID (version 3). ||      * ||      * @example '7e57d004-2b97-0e7a-b45f-5387367791cd' ||      * ||      * @return string ||      */ ||     public static function uuid() ||     { ||         // fix for compatibility with 32bit architecture; each mt_rand call is restricted to 32bit"
"C:\deploy\adminpanel\Admin Panel\vendor\fakerphp\faker\src\Faker\Provider\Uuid.php","14","public static function uuid()","* @return string ||      */ ||     public static function uuid() ||     { ||         // fix for compatibility with 32bit architecture; each mt_rand call is restricted to 32bit ||         // two such calls will cause 64bits of randomness regardless of architecture ||         $seed = self::numberBetween(0, 2147483647) . '#' . self::numberBetween(0, 2147483647); ||  ||         // Hash the seed and convert to a byte array ||         $val = md5($seed, true); ||         $byte = array_values(unpack('C16', $val));"
